Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	47f99db9-aa98-4a40-a08b-395350319939
Plate Name	5
Measurement	Measurement 1
Evaluation	Evaluation17

[Data]
Row	Column	Timepoint	Nuclei in confirmed total cell region - Number of Objects	Nuclei in confirmed total cell region - Nucleus Area [µm²] - Mean per Well	Nuclei in confirmed total cell region - Nucleus Roundness - Mean per Well	Nuclei in confirmed total cell region - Nucleus Perimeter [µm] - Mean per Well	Nuclei in confirmed total cell region - Nucleus Width [µm] - Mean per Well	Nuclei in confirmed total cell region - Nucleus Length [µm] - Mean per Well	Nuclei in confirmed total cell region - Nucleus Ratio Width to Length - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 Haralick Correlation 1 px - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 Haralick Contrast 1 px - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 Haralick Sum Variance 1 px - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 Haralick Homogeneity 1 px - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 SER Spot 0 px - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 SER Hole 0 px - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 SER Edge 0 px - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 SER Ridge 0 px - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 SER Valley 0 px - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 SER Saddle 0 px - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 SER Bright 0 px - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 SER Dark 0 px - Mean per Well	Nuclei in confirmed total cell region - Intensity Nucleus HOECHST 33342 Mean - Mean per Well	Nuclei in confirmed total cell region - Intensity Nucleus HOECHST 33342 StdDev - Mean per Well	Nuclei in confirmed total cell region - Intensity Nucleus HOECHST 33342 Median - Mean per Well	Nuclei in confirmed total cell region - Intensity Nucleus HOECHST 33342 Sum - Mean per Well	Nuclei in confirmed total cell region - Individual cells Selected - Mean per Well	Confirmed total cell region selected - Number of Nuclei in confirmed total cell region (2)- per Object  - Sum per Well	Confirmed total cell region selected - Confirmed total cell region selected Area [µm²] - Sum per Well	Confirmed total cell region selected - Number of Spots - Sum per Well	Individual cells Selected - Number of Objects	Individual cells Selected - Nucleus Area [µm²] - Mean per Well	Individual cells Selected - Nucleus Roundness - Mean per Well	Individual cells Selected - Nucleus Perimeter [µm] - Mean per Well	Individual cells Selected - Nucleus Width [µm] - Mean per Well	Individual cells Selected - Nucleus Length [µm] - Mean per Well	Individual cells Selected - Nucleus Ratio Width to Length - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 Haralick Correlation 1 px - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 Haralick Contrast 1 px - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 Haralick Sum Variance 1 px - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 Haralick Homogeneity 1 px - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 SER Spot 0 px - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 SER Hole 0 px - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 SER Edge 0 px - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 SER Ridge 0 px - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 SER Valley 0 px - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 SER Saddle 0 px - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 SER Bright 0 px - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 SER Dark 0 px - Mean per Well	Individual cells Selected - Intensity Nucleus HOECHST 33342 Mean - Mean per Well	Individual cells Selected - Intensity Nucleus HOECHST 33342 StdDev - Mean per Well	Individual cells Selected - Intensity Nucleus HOECHST 33342 Median - Mean per Well	Individual cells Selected - Intensity Nucleus HOECHST 33342 Sum - Mean per Well	Individual cells Selected - Individual cells Area [µm²] - Mean per Well	Individual cells Selected - Individual cells Roundness - Mean per Well	Individual cells Selected - Individual cells Width [µm] - Mean per Well	Individual cells Selected - Individual cells Length [µm] - Mean per Well	Individual cells Selected - Individual cells Ratio Width to Length - Mean per Well	Individual cells Selected - Membrane Symmetry 02  - Mean per Well	Individual cells Selected - Membrane Symmetry 03  - Mean per Well	Individual cells Selected - Membrane Symmetry 04  - Mean per Well	Individual cells Selected - Membrane Symmetry 05  - Mean per Well	Individual cells Selected - Membrane Symmetry 12  - Mean per Well	Individual cells Selected - Membrane Symmetry 13  - Mean per Well	Individual cells Selected - Membrane Symmetry 14  - Mean per Well	Individual cells Selected - Membrane Symmetry 15  - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 30%  - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 40%  - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 50%  - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 60%  - Mean per Well	Individual cells Selected - Membrane Axial Small Length  - Mean per Well	Individual cells Selected - Membrane Axial Length Ratio  - Mean per Well	Individual cells Selected - Membrane Radial Mean  - Mean per Well	Individual cells Selected - Membrane Radial Relative Deviation  - Mean per Well	Individual cells Selected - Membrane Profile 1/5  - Mean per Well	Individual cells Selected - Membrane Profile 2/5  - Mean per Well	Individual cells Selected - Membrane Profile 3/5  - Mean per Well	Individual cells Selected - Membrane Profile 4/5  - Mean per Well	Individual cells Selected - Membrane Profile 5/5  - Mean per Well	Individual cells Selected - Membrane Symmetry 02 SP-Filter - Mean per Well	Individual cells Selected - Membrane Symmetry 03 SP-Filter - Mean per Well	Individual cells Selected - Membrane Symmetry 04 SP-Filter - Mean per Well	Individual cells Selected - Membrane Symmetry 05 SP-Filter - Mean per Well	Individual cells Selected - Membrane Symmetry 12 SP-Filter - Mean per Well	Individual cells Selected - Membrane Symmetry 13 SP-Filter - Mean per Well	Individual cells Selected - Membrane Symmetry 14 SP-Filter - Mean per Well	Individual cells Selected - Membrane Symmetry 15 SP-Filter - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 30% SP-Filter - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 40% SP-Filter - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 50% SP-Filter - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 60% SP-Filter - Mean per Well	Individual cells Selected - Membrane Axial Small Length SP-Filter - Mean per Well	Individual cells Selected - Membrane Axial Length Ratio SP-Filter - Mean per Well	Individual cells Selected - Membrane Radial Mean SP-Filter - Mean per Well	Individual cells Selected - Membrane Radial Relative Deviation SP-Filter - Mean per Well	Individual cells Selected - Membrane Radial Mean Ratio SP-Filter - Mean per Well	Individual cells Selected - Membrane Profile 1/5 SP-Filter - Mean per Well	Individual cells Selected - Membrane Profile 2/5 SP-Filter - Mean per Well	Individual cells Selected - Membrane Profile 3/5 SP-Filter - Mean per Well	Individual cells Selected - Membrane Profile 4/5 SP-Filter - Mean per Well	Individual cells Selected - Membrane Profile 5/5 SP-Filter - Mean per Well	Individual cells Selected - Membrane Symmetry 02 SER-Bright - Mean per Well	Individual cells Selected - Membrane Symmetry 03 SER-Bright - Mean per Well	Individual cells Selected - Membrane Symmetry 04 SER-Bright - Mean per Well	Individual cells Selected - Membrane Symmetry 05 SER-Bright - Mean per Well	Individual cells Selected - Membrane Symmetry 12 SER-Bright - Mean per Well	Individual cells Selected - Membrane Symmetry 13 SER-Bright - Mean per Well	Individual cells Selected - Membrane Symmetry 14 SER-Bright - Mean per Well	Individual cells Selected - Membrane Symmetry 15 SER-Bright - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 30% SER-Bright - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 40% SER-Bright - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 50% SER-Bright - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 60% SER-Bright - Mean per Well	Individual cells Selected - Membrane Axial Small Length SER-Bright - Mean per Well	Individual cells Selected - Membrane Axial Length Ratio SER-Bright - Mean per Well	Individual cells Selected - Membrane Radial Mean SER-Bright - Mean per Well	Individual cells Selected - Membrane Radial Relative Deviation SER-Bright - Mean per Well	Individual cells Selected - Membrane Radial Mean Ratio SER-Bright - Mean per Well	Individual cells Selected - Membrane Profile 1/5 SER-Bright - Mean per Well	Individual cells Selected - Membrane Profile 2/5 SER-Bright - Mean per Well	Individual cells Selected - Membrane Profile 3/5 SER-Bright - Mean per Well	Individual cells Selected - Membrane Profile 4/5 SER-Bright - Mean per Well	Individual cells Selected - Membrane Profile 5/5 SER-Bright - Mean per Well	Individual cells Selected - Membrane Symmetry 02 SER-Dark - Mean per Well	Individual cells Selected - Membrane Symmetry 03 SER-Dark - Mean per Well	Individual cells Selected - Membrane Symmetry 04 SER-Dark - Mean per Well	Individual cells Selected - Membrane Symmetry 05 SER-Dark - Mean per Well	Individual cells Selected - Membrane Symmetry 12 SER-Dark - Mean per Well	Individual cells Selected - Membrane Symmetry 13 SER-Dark - Mean per Well	Individual cells Selected - Membrane Symmetry 14 SER-Dark - Mean per Well	Individual cells Selected - Membrane Symmetry 15 SER-Dark - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 30% SER-Dark - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 40% SER-Dark - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 50% SER-Dark - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 60% SER-Dark - Mean per Well	Individual cells Selected - Membrane Axial Small Length SER-Dark - Mean per Well	Individual cells Selected - Membrane Axial Length Ratio SER-Dark - Mean per Well	Individual cells Selected - Membrane Radial Mean SER-Dark - Mean per Well	Individual cells Selected - Membrane Radial Relative Deviation SER-Dark - Mean per Well	Individual cells Selected - Membrane Radial Mean Ratio SER-Dark - Mean per Well	Individual cells Selected - Membrane Profile 1/5 SER-Dark - Mean per Well	Individual cells Selected - Membrane Profile 2/5 SER-Dark - Mean per Well	Individual cells Selected - Membrane Profile 3/5 SER-Dark - Mean per Well	Individual cells Selected - Membrane Profile 4/5 SER-Dark - Mean per Well	Individual cells Selected - Membrane Profile 5/5 SER-Dark - Mean per Well	Individual cells Selected - Membrane Symmetry 02 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Symmetry 03 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Symmetry 04 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Symmetry 05 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Symmetry 12 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Symmetry 13 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Symmetry 14 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Symmetry 15 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 30% SER-Ridge - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 40% SER-Ridge - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 50% SER-Ridge - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 60% SER-Ridge - Mean per Well	Individual cells Selected - Membrane Axial Small Length SER-Ridge - Mean per Well	Individual cells Selected - Membrane Axial Length Ratio SER-Ridge - Mean per Well	Individual cells Selected - Membrane Radial Mean SER-Ridge - Mean per Well	Individual cells Selected - Membrane Radial Relative Deviation SER-Ridge - Mean per Well	Individual cells Selected - Membrane Radial Mean Ratio SER-Ridge - Mean per Well	Individual cells Selected - Membrane Profile 1/5 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Profile 2/5 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Profile 3/5 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Profile 4/5 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Profile 5/5 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Symmetry 02 SER-Valley - Mean per Well	Individual cells Selected - Membrane Symmetry 03 SER-Valley - Mean per Well	Individual cells Selected - Membrane Symmetry 04 SER-Valley - Mean per Well	Individual cells Selected - Membrane Symmetry 05 SER-Valley - Mean per Well	Individual cells Selected - Membrane Symmetry 12 SER-Valley - Mean per Well	Individual cells Selected - Membrane Symmetry 13 SER-Valley - Mean per Well	Individual cells Selected - Membrane Symmetry 14 SER-Valley - Mean per Well	Individual cells Selected - Membrane Symmetry 15 SER-Valley - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 30% SER-Valley - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 40% SER-Valley - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 50% SER-Valley - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 60% SER-Valley - Mean per Well	Individual cells Selected - Membrane Axial Small Length SER-Valley - Mean per Well	Individual cells Selected - Membrane Axial Length Ratio SER-Valley - Mean per Well	Individual cells Selected - Membrane Radial Mean SER-Valley - Mean per Well	Individual cells Selected - Membrane Radial Relative Deviation SER-Valley - Mean per Well	Individual cells Selected - Membrane Radial Mean Ratio SER-Valley - Mean per Well	Individual cells Selected - Membrane Profile 1/5 SER-Valley - Mean per Well	Individual cells Selected - Membrane Profile 2/5 SER-Valley - Mean per Well	Individual cells Selected - Membrane Profile 3/5 SER-Valley - Mean per Well	Individual cells Selected - Membrane Profile 4/5 SER-Valley - Mean per Well	Individual cells Selected - Membrane Profile 5/5 SER-Valley - Mean per Well	Individual cells Selected - Membrane Symmetry 02 SER-Spot - Mean per Well	Individual cells Selected - Membrane Symmetry 03 SER-Spot - Mean per Well	Individual cells Selected - Membrane Symmetry 04 SER-Spot - Mean per Well	Individual cells Selected - Membrane Symmetry 05 SER-Spot - Mean per Well	Individual cells Selected - Membrane Symmetry 12 SER-Spot - Mean per Well	Individual cells Selected - Membrane Symmetry 13 SER-Spot - Mean per Well	Individual cells Selected - Membrane Symmetry 14 SER-Spot - Mean per Well	Individual cells Selected - Membrane Symmetry 15 SER-Spot - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 30% SER-Spot - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 40% SER-Spot - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 50% SER-Spot - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 60% SER-Spot - Mean per Well	Individual cells Selected - Membrane Axial Small Length SER-Spot - Mean per Well	Individual cells Selected - Membrane Axial Length Ratio SER-Spot - Mean per Well	Individual cells Selected - Membrane Radial Mean SER-Spot - Mean per Well	Individual cells Selected - Membrane Radial Relative Deviation SER-Spot - Mean per Well	Individual cells Selected - Membrane Radial Mean Ratio SER-Spot - Mean per Well	Individual cells Selected - Membrane Profile 1/5 SER-Spot - Mean per Well	Individual cells Selected - Membrane Profile 2/5 SER-Spot - Mean per Well	Individual cells Selected - Membrane Profile 3/5 SER-Spot - Mean per Well	Individual cells Selected - Membrane Profile 4/5 SER-Spot - Mean per Well	Individual cells Selected - Membrane Profile 5/5 SER-Spot - Mean per Well	Individual cells Selected - Membrane Symmetry 02 SER-Hole - Mean per Well	Individual cells Selected - Membrane Symmetry 03 SER-Hole - Mean per Well	Individual cells Selected - Membrane Symmetry 04 SER-Hole - Mean per Well	Individual cells Selected - Membrane Symmetry 05 SER-Hole - Mean per Well	Individual cells Selected - Membrane Symmetry 12 SER-Hole - Mean per Well	Individual cells Selected - Membrane Symmetry 13 SER-Hole - Mean per Well	Individual cells Selected - Membrane Symmetry 14 SER-Hole - Mean per Well	Individual cells Selected - Membrane Symmetry 15 SER-Hole - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 30% SER-Hole - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 40% SER-Hole - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 50% SER-Hole - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 60% SER-Hole - Mean per Well	Individual cells Selected - Membrane Axial Small Length SER-Hole - Mean per Well	Individual cells Selected - Membrane Axial Length Ratio SER-Hole - Mean per Well	Individual cells Selected - Membrane Radial Mean SER-Hole - Mean per Well	Individual cells Selected - Membrane Radial Relative Deviation SER-Hole - Mean per Well	Individual cells Selected - Membrane Radial Mean Ratio SER-Hole - Mean per Well	Individual cells Selected - Membrane Profile 1/5 SER-Hole - Mean per Well	Individual cells Selected - Membrane Profile 2/5 SER-Hole - Mean per Well	Individual cells Selected - Membrane Profile 3/5 SER-Hole - Mean per Well	Individual cells Selected - Membrane Profile 4/5 SER-Hole - Mean per Well	Individual cells Selected - Membrane Profile 5/5 SER-Hole - Mean per Well	Individual cells Selected - Membrane Symmetry 02 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Symmetry 03 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Symmetry 04 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Symmetry 05 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Symmetry 12 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Symmetry 13 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Symmetry 14 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Symmetry 15 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 30% SER-Saddle - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 40% SER-Saddle - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 50% SER-Saddle - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 60% SER-Saddle - Mean per Well	Individual cells Selected - Membrane Axial Small Length SER-Saddle - Mean per Well	Individual cells Selected - Membrane Axial Length Ratio SER-Saddle - Mean per Well	Individual cells Selected - Membrane Radial Mean SER-Saddle - Mean per Well	Individual cells Selected - Membrane Radial Relative Deviation SER-Saddle - Mean per Well	Individual cells Selected - Membrane Radial Mean Ratio SER-Saddle - Mean per Well	Individual cells Selected - Membrane Profile 1/5 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Profile 2/5 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Profile 3/5 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Profile 4/5 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Profile 5/5 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Symmetry 02 SER-Edge - Mean per Well	Individual cells Selected - Membrane Symmetry 03 SER-Edge - Mean per Well	Individual cells Selected - Membrane Symmetry 04 SER-Edge - Mean per Well	Individual cells Selected - Membrane Symmetry 05 SER-Edge - Mean per Well	Individual cells Selected - Membrane Symmetry 12 SER-Edge - Mean per Well	Individual cells Selected - Membrane Symmetry 13 SER-Edge - Mean per Well	Individual cells Selected - Membrane Symmetry 14 SER-Edge - Mean per Well	Individual cells Selected - Membrane Symmetry 15 SER-Edge - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 30% SER-Edge - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 40% SER-Edge - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 50% SER-Edge - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 60% SER-Edge - Mean per Well	Individual cells Selected - Membrane Axial Small Length SER-Edge - Mean per Well	Individual cells Selected - Membrane Axial Length Ratio SER-Edge - Mean per Well	Individual cells Selected - Membrane Radial Mean SER-Edge - Mean per Well	Individual cells Selected - Membrane Radial Relative Deviation SER-Edge - Mean per Well	Individual cells Selected - Membrane Radial Mean Ratio SER-Edge - Mean per Well	Individual cells Selected - Membrane Profile 1/5 SER-Edge - Mean per Well	Individual cells Selected - Membrane Profile 2/5 SER-Edge - Mean per Well	Individual cells Selected - Membrane Profile 3/5 SER-Edge - Mean per Well	Individual cells Selected - Membrane Profile 4/5 SER-Edge - Mean per Well	Individual cells Selected - Membrane Profile 5/5 SER-Edge - Mean per Well	Individual cells Selected - Total Spot Area - Mean per Well	Individual cells Selected - Relative Spot Intensity - Mean per Well	Individual cells Selected - Number of Spots - Mean per Well	Individual cells Selected - Number of Spots per Area of Individual cells - Mean per Well	Number of Analyzed Fields	Time [s]	Compound	Concentration	Cell Type	Cell Count	
15	2	1	138	233.270292512	0.918536358212	57.0298284564	13.9019033086	19.7085246403	0.704266848199	0.957358552766	0.00667362494138	0.0810363371391	0.631951632987	0.010005926403	0.00980048724924	0.0857423651828	0.0171933888149	0.0225387399314	0.0183405916184	0.0237342910614	0.0284586385788	8562.96930318	2499.94573611	8460.50724638	95703129.6522	0.710144927536	138	197425.13197	14445	98	254.935961149	0.943762530917	58.9407060249	14.9463743991	20.1426484492	0.74735003924	0.955612653212	0.00692041896885	0.0803015991736	0.627822059984	0.0101649394948	0.00984815172215	0.0869532407324	0.0177538042356	0.0231998768974	0.0189231608614	0.0243672429844	0.0291046420023	9519.95088395	2781.16300815	9378.13265306	112614902.469	605.496779751	0.719838911041	19.6356370525	34.7151926973	0.600025285561	0.148687960713	0.105687284666	0.0959133704805	0.093472229133	0.207074986413	0.121490836202	0.110405697885	0.107171237884	0.151246493248	0.166093406286	0.194280989176	0.247904081433	74.6974734482	0.765068333672	86.6462513865	0.204969950705	NaN	NaN	NaN	1	NaN	0.191238960553	0.141413918577	0.126954665798	0.113501600913	0.240177401998	0.152895491837	0.14312122803	0.127168603113	0.193385062874	0.227662597007	0.291727375781	0.384982668609	73.1284712772	0.744704984889	86.3038264878	0.202617965639	0.996049130449	NaN	NaN	NaN	0.456198708928	NaN	0.252384168549	0.214180876648	0.201153859819	0.187011109197	0.28156282662	0.217677710527	0.212547866116	0.197926169076	0.467290880507	0.630827302679	0.82501305679	1.10429300542	70.186327798	0.72629509258	84.44973171	0.203585791953	0.973334769205	NaN	NaN	NaN	0.00456359648593	NaN	0.252312476757	0.196722165344	0.180186564076	0.170093681916	0.296385735913	0.2233271981	0.203113189595	0.190683021574	0.353617191297	0.465203361636	0.607332511287	0.819733813756	72.9254391826	0.704762376389	89.6085775142	0.194763763066	1.0345489109	NaN	NaN	NaN	0.00900096657437	NaN	0.241841627404	0.215439806386	0.200889824703	0.183573587469	0.273330465673	0.217991047082	0.209968722278	0.194257871574	0.419348713327	0.548328483002	0.734911784746	0.982215980893	70.6932300159	0.731537709735	84.6801473656	0.203733722242	0.975908054381	NaN	NaN	NaN	0.00374056919293	NaN	0.251377329106	0.196989931093	0.180679066758	0.171050187403	0.293224040634	0.223199252792	0.200668569684	0.191335445434	0.366361928149	0.492847745425	0.653613946638	0.872548910555	72.837949889	0.708059854045	89.1938239312	0.195222801662	1.0301590939	NaN	NaN	NaN	0.00760596567518	NaN	0.304875767534	0.253953643271	0.235781166298	0.23958093327	0.330534166278	0.261996611371	0.247792389644	0.249304016923	0.718892553324	0.929232171421	1.17888950211	1.45232346247	67.0713169818	0.687729632976	83.7899968284	0.199280045851	0.966012788062	NaN	NaN	NaN	0.00146512948199	NaN	0.28111127936	0.224625994264	0.216334681058	0.204901754354	0.325652913721	0.25027026808	0.240736216534	0.225184624864	0.541309490715	0.681772687841	0.870103592614	1.12614012031	71.6925050774	0.679355839381	90.8226050357	0.190576561518	1.04736564536	NaN	NaN	NaN	0.0025704958679	NaN	0.207018122365	0.159769566251	0.149059760236	0.14329008983	0.255020948384	0.181088353861	0.169716975801	0.158886900616	0.366369009912	0.505647193434	0.697560993223	0.956259365408	73.4794567069	0.734869545212	87.4900772718	0.203036277802	1.01026586793	NaN	NaN	NaN	0.0060905540498	NaN	0.192352358458	0.146471661933	0.122293262565	0.120551682253	0.238977329014	0.169836527135	0.144936669471	0.138111920498	0.211404979363	0.268662022295	0.35622149716	0.473982542558	74.2694350846	0.747070508344	87.9001853709	0.202347331357	1.01395959453	NaN	NaN	NaN	0.0504477617139	NaN	1771.14285714	0.124653572979	53.1224489796	0.00204116552287	14	0					
14	2	1	3132	163.683758667	0.890759625345	49.8351724535	11.1864601715	17.2687555331	0.653541978368	0.958727521919	0.00751726606154	0.0941328754488	0.611484767431	0.0101091157487	0.00900217813862	0.0894100492838	0.0165257226335	0.0222708814389	0.0195646171819	0.0232081337788	0.0275143864255	11572.5561754	3688.85219492	11458.532567	87964113.3413	0.809067688378	3132	1224662.06394	11288	2534	170.069168215	0.903637316019	50.352783068	11.5322059234	17.4162863069	0.669559917286	0.957770445708	0.00765136881402	0.0935809755411	0.608892194139	0.0101920694779	0.00898824102363	0.0903654021857	0.0167362749372	0.0225880533599	0.0198444122317	0.023465523932	0.0277921113778	12349.9125052	3938.98108997	12222.8918706	95904826.4968	352.449760001	0.775349919469	14.9518897927	27.755752553	0.55672465004	0.171811166566	0.119719108811	0.100246228106	0.0866932142297	0.257435666137	0.149000877674	0.128328948099	0.10665840176	0.174382076674	0.187046851634	0.216557904504	0.27808858811	56.2453970217	0.707963789189	68.2993911624	0.223784125143	NaN	NaN	NaN	1	NaN	0.190038483881	0.142778400549	0.123299660859	0.107708292233	0.266351359439	0.167374464374	0.145287242846	0.125162588278	0.222516935513	0.268219458575	0.337916065676	0.435592013384	55.3762640857	0.704060488731	67.3997708631	0.22349024179	0.986807228264	NaN	NaN	NaN	0.435761627669	NaN	0.253650536248	0.213167460115	0.192884383458	0.179355693524	0.303494260341	0.232373752259	0.208758317439	0.192955625324	0.399912171882	0.507753816384	0.654924951102	0.867373186779	54.1292586835	0.686823031614	67.2080045119	0.218058226968	0.985291239918	NaN	NaN	NaN	0.0101370815357	NaN	0.314014940817	0.265122588713	0.241090735766	0.221146458438	0.367600409644	0.290640626007	0.264425151465	0.240505095204	0.451853041101	0.572418122149	0.741446352338	0.980061286545	53.7354411196	0.637572335928	70.8494472263	0.206922995046	1.03921960204	NaN	NaN	NaN	0.00663967655916	NaN	0.262284660117	0.219479140315	0.199334606823	0.184851188505	0.309866441555	0.237465123194	0.214415898609	0.197762673412	0.373794070723	0.463325582295	0.580695139954	0.745458983978	53.9479996964	0.683358317934	67.2354114362	0.217367993869	0.985689296436	NaN	NaN	NaN	0.00869324574502	NaN	0.30831204867	0.260577028948	0.237208931266	0.219097788866	0.360761129523	0.284479529651	0.258642182116	0.23661972804	0.454040771124	0.583236187622	0.755920268709	0.987303949278	53.8522361384	0.643274916035	70.531496471	0.208205000838	1.03459019927	NaN	NaN	NaN	0.00548663321495	NaN	0.262524470803	0.229721748051	0.21239816896	0.203721986048	0.314648265302	0.251186746028	0.229604588142	0.217628036281	0.659749893022	0.831067199236	1.06222061389	1.36334423282	53.5124744127	0.677098668147	67.213985121	0.216910839155	0.985415281277	NaN	NaN	NaN	0.00275163358947	NaN	0.366639340637	0.32145121663	0.297720875301	0.276323981526	0.417003435672	0.347974889713	0.322537496122	0.297497467782	0.709848850783	0.872382613225	1.08821089314	1.38560935535	51.8712386015	0.600091681173	71.7608658249	0.197456642594	1.05240663975	NaN	NaN	NaN	0.0020585314879	NaN	0.192515444344	0.151769964609	0.136103629953	0.125109650609	0.269364974023	0.180826943623	0.159266703894	0.142503629831	0.396729792822	0.523972887455	0.70227533818	0.961701876348	56.5143389152	0.701559076146	69.0589710482	0.219756597372	1.01261748064	NaN	NaN	NaN	0.00689876512027	NaN	0.213795793864	0.165241571088	0.141743151213	0.125791800797	0.284907889224	0.193040461767	0.165451113518	0.144256133827	0.251658915613	0.305173000807	0.377535141144	0.481552237384	55.7743763416	0.692253837505	68.811079294	0.220600256182	1.00918150113	NaN	NaN	NaN	0.0533563305979	NaN	113.449486977	0.0132744378568	3.07774269929	0.000186581641328	14	0					
