Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	918a5e1f-88b1-4e9a-8268-8fe74e7b711e
Plate Name	2
Measurement	Measurement 1
Evaluation	Evaluation5

[Data]
Row	Column	Timepoint	Nuclei in confirmed total cell region - Number of Objects	Nuclei in confirmed total cell region - Nucleus Area [µm²] - Mean per Well	Nuclei in confirmed total cell region - Nucleus Roundness - Mean per Well	Nuclei in confirmed total cell region - Nucleus Perimeter [µm] - Mean per Well	Nuclei in confirmed total cell region - Nucleus Width [µm] - Mean per Well	Nuclei in confirmed total cell region - Nucleus Length [µm] - Mean per Well	Nuclei in confirmed total cell region - Nucleus Ratio Width to Length - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 Haralick Correlation 1 px - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 Haralick Contrast 1 px - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 Haralick Sum Variance 1 px - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 Haralick Homogeneity 1 px - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 SER Spot 0 px - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 SER Hole 0 px - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 SER Edge 0 px - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 SER Ridge 0 px - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 SER Valley 0 px - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 SER Saddle 0 px - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 SER Bright 0 px - Mean per Well	Nuclei in confirmed total cell region - Nucleus HOECHST 33342 SER Dark 0 px - Mean per Well	Nuclei in confirmed total cell region - Intensity Nucleus HOECHST 33342 Mean - Mean per Well	Nuclei in confirmed total cell region - Intensity Nucleus HOECHST 33342 StdDev - Mean per Well	Nuclei in confirmed total cell region - Intensity Nucleus HOECHST 33342 Median - Mean per Well	Nuclei in confirmed total cell region - Intensity Nucleus HOECHST 33342 Sum - Mean per Well	Nuclei in confirmed total cell region - Individual cells Selected - Mean per Well	Confirmed total cell region selected - Number of Nuclei in confirmed total cell region (2)- per Object  - Sum per Well	Confirmed total cell region selected - Confirmed total cell region selected Area [µm²] - Sum per Well	Confirmed total cell region selected - Number of Spots - Sum per Well	Individual cells Selected - Number of Objects	Individual cells Selected - Nucleus Area [µm²] - Mean per Well	Individual cells Selected - Nucleus Roundness - Mean per Well	Individual cells Selected - Nucleus Perimeter [µm] - Mean per Well	Individual cells Selected - Nucleus Width [µm] - Mean per Well	Individual cells Selected - Nucleus Length [µm] - Mean per Well	Individual cells Selected - Nucleus Ratio Width to Length - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 Haralick Correlation 1 px - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 Haralick Contrast 1 px - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 Haralick Sum Variance 1 px - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 Haralick Homogeneity 1 px - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 SER Spot 0 px - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 SER Hole 0 px - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 SER Edge 0 px - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 SER Ridge 0 px - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 SER Valley 0 px - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 SER Saddle 0 px - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 SER Bright 0 px - Mean per Well	Individual cells Selected - Nucleus HOECHST 33342 SER Dark 0 px - Mean per Well	Individual cells Selected - Intensity Nucleus HOECHST 33342 Mean - Mean per Well	Individual cells Selected - Intensity Nucleus HOECHST 33342 StdDev - Mean per Well	Individual cells Selected - Intensity Nucleus HOECHST 33342 Median - Mean per Well	Individual cells Selected - Intensity Nucleus HOECHST 33342 Sum - Mean per Well	Individual cells Selected - Individual cells Area [µm²] - Mean per Well	Individual cells Selected - Individual cells Roundness - Mean per Well	Individual cells Selected - Individual cells Width [µm] - Mean per Well	Individual cells Selected - Individual cells Length [µm] - Mean per Well	Individual cells Selected - Individual cells Ratio Width to Length - Mean per Well	Individual cells Selected - Membrane Symmetry 02  - Mean per Well	Individual cells Selected - Membrane Symmetry 03  - Mean per Well	Individual cells Selected - Membrane Symmetry 04  - Mean per Well	Individual cells Selected - Membrane Symmetry 05  - Mean per Well	Individual cells Selected - Membrane Symmetry 12  - Mean per Well	Individual cells Selected - Membrane Symmetry 13  - Mean per Well	Individual cells Selected - Membrane Symmetry 14  - Mean per Well	Individual cells Selected - Membrane Symmetry 15  - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 30%  - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 40%  - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 50%  - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 60%  - Mean per Well	Individual cells Selected - Membrane Axial Small Length  - Mean per Well	Individual cells Selected - Membrane Axial Length Ratio  - Mean per Well	Individual cells Selected - Membrane Radial Mean  - Mean per Well	Individual cells Selected - Membrane Radial Relative Deviation  - Mean per Well	Individual cells Selected - Membrane Profile 1/5  - Mean per Well	Individual cells Selected - Membrane Profile 2/5  - Mean per Well	Individual cells Selected - Membrane Profile 3/5  - Mean per Well	Individual cells Selected - Membrane Profile 4/5  - Mean per Well	Individual cells Selected - Membrane Profile 5/5  - Mean per Well	Individual cells Selected - Membrane Symmetry 02 SP-Filter - Mean per Well	Individual cells Selected - Membrane Symmetry 03 SP-Filter - Mean per Well	Individual cells Selected - Membrane Symmetry 04 SP-Filter - Mean per Well	Individual cells Selected - Membrane Symmetry 05 SP-Filter - Mean per Well	Individual cells Selected - Membrane Symmetry 12 SP-Filter - Mean per Well	Individual cells Selected - Membrane Symmetry 13 SP-Filter - Mean per Well	Individual cells Selected - Membrane Symmetry 14 SP-Filter - Mean per Well	Individual cells Selected - Membrane Symmetry 15 SP-Filter - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 30% SP-Filter - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 40% SP-Filter - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 50% SP-Filter - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 60% SP-Filter - Mean per Well	Individual cells Selected - Membrane Axial Small Length SP-Filter - Mean per Well	Individual cells Selected - Membrane Axial Length Ratio SP-Filter - Mean per Well	Individual cells Selected - Membrane Radial Mean SP-Filter - Mean per Well	Individual cells Selected - Membrane Radial Relative Deviation SP-Filter - Mean per Well	Individual cells Selected - Membrane Radial Mean Ratio SP-Filter - Mean per Well	Individual cells Selected - Membrane Profile 1/5 SP-Filter - Mean per Well	Individual cells Selected - Membrane Profile 2/5 SP-Filter - Mean per Well	Individual cells Selected - Membrane Profile 3/5 SP-Filter - Mean per Well	Individual cells Selected - Membrane Profile 4/5 SP-Filter - Mean per Well	Individual cells Selected - Membrane Profile 5/5 SP-Filter - Mean per Well	Individual cells Selected - Membrane Symmetry 02 SER-Bright - Mean per Well	Individual cells Selected - Membrane Symmetry 03 SER-Bright - Mean per Well	Individual cells Selected - Membrane Symmetry 04 SER-Bright - Mean per Well	Individual cells Selected - Membrane Symmetry 05 SER-Bright - Mean per Well	Individual cells Selected - Membrane Symmetry 12 SER-Bright - Mean per Well	Individual cells Selected - Membrane Symmetry 13 SER-Bright - Mean per Well	Individual cells Selected - Membrane Symmetry 14 SER-Bright - Mean per Well	Individual cells Selected - Membrane Symmetry 15 SER-Bright - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 30% SER-Bright - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 40% SER-Bright - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 50% SER-Bright - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 60% SER-Bright - Mean per Well	Individual cells Selected - Membrane Axial Small Length SER-Bright - Mean per Well	Individual cells Selected - Membrane Axial Length Ratio SER-Bright - Mean per Well	Individual cells Selected - Membrane Radial Mean SER-Bright - Mean per Well	Individual cells Selected - Membrane Radial Relative Deviation SER-Bright - Mean per Well	Individual cells Selected - Membrane Radial Mean Ratio SER-Bright - Mean per Well	Individual cells Selected - Membrane Profile 1/5 SER-Bright - Mean per Well	Individual cells Selected - Membrane Profile 2/5 SER-Bright - Mean per Well	Individual cells Selected - Membrane Profile 3/5 SER-Bright - Mean per Well	Individual cells Selected - Membrane Profile 4/5 SER-Bright - Mean per Well	Individual cells Selected - Membrane Profile 5/5 SER-Bright - Mean per Well	Individual cells Selected - Membrane Symmetry 02 SER-Dark - Mean per Well	Individual cells Selected - Membrane Symmetry 03 SER-Dark - Mean per Well	Individual cells Selected - Membrane Symmetry 04 SER-Dark - Mean per Well	Individual cells Selected - Membrane Symmetry 05 SER-Dark - Mean per Well	Individual cells Selected - Membrane Symmetry 12 SER-Dark - Mean per Well	Individual cells Selected - Membrane Symmetry 13 SER-Dark - Mean per Well	Individual cells Selected - Membrane Symmetry 14 SER-Dark - Mean per Well	Individual cells Selected - Membrane Symmetry 15 SER-Dark - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 30% SER-Dark - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 40% SER-Dark - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 50% SER-Dark - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 60% SER-Dark - Mean per Well	Individual cells Selected - Membrane Axial Small Length SER-Dark - Mean per Well	Individual cells Selected - Membrane Axial Length Ratio SER-Dark - Mean per Well	Individual cells Selected - Membrane Radial Mean SER-Dark - Mean per Well	Individual cells Selected - Membrane Radial Relative Deviation SER-Dark - Mean per Well	Individual cells Selected - Membrane Radial Mean Ratio SER-Dark - Mean per Well	Individual cells Selected - Membrane Profile 1/5 SER-Dark - Mean per Well	Individual cells Selected - Membrane Profile 2/5 SER-Dark - Mean per Well	Individual cells Selected - Membrane Profile 3/5 SER-Dark - Mean per Well	Individual cells Selected - Membrane Profile 4/5 SER-Dark - Mean per Well	Individual cells Selected - Membrane Profile 5/5 SER-Dark - Mean per Well	Individual cells Selected - Membrane Symmetry 02 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Symmetry 03 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Symmetry 04 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Symmetry 05 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Symmetry 12 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Symmetry 13 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Symmetry 14 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Symmetry 15 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 30% SER-Ridge - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 40% SER-Ridge - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 50% SER-Ridge - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 60% SER-Ridge - Mean per Well	Individual cells Selected - Membrane Axial Small Length SER-Ridge - Mean per Well	Individual cells Selected - Membrane Axial Length Ratio SER-Ridge - Mean per Well	Individual cells Selected - Membrane Radial Mean SER-Ridge - Mean per Well	Individual cells Selected - Membrane Radial Relative Deviation SER-Ridge - Mean per Well	Individual cells Selected - Membrane Radial Mean Ratio SER-Ridge - Mean per Well	Individual cells Selected - Membrane Profile 1/5 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Profile 2/5 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Profile 3/5 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Profile 4/5 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Profile 5/5 SER-Ridge - Mean per Well	Individual cells Selected - Membrane Symmetry 02 SER-Valley - Mean per Well	Individual cells Selected - Membrane Symmetry 03 SER-Valley - Mean per Well	Individual cells Selected - Membrane Symmetry 04 SER-Valley - Mean per Well	Individual cells Selected - Membrane Symmetry 05 SER-Valley - Mean per Well	Individual cells Selected - Membrane Symmetry 12 SER-Valley - Mean per Well	Individual cells Selected - Membrane Symmetry 13 SER-Valley - Mean per Well	Individual cells Selected - Membrane Symmetry 14 SER-Valley - Mean per Well	Individual cells Selected - Membrane Symmetry 15 SER-Valley - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 30% SER-Valley - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 40% SER-Valley - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 50% SER-Valley - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 60% SER-Valley - Mean per Well	Individual cells Selected - Membrane Axial Small Length SER-Valley - Mean per Well	Individual cells Selected - Membrane Axial Length Ratio SER-Valley - Mean per Well	Individual cells Selected - Membrane Radial Mean SER-Valley - Mean per Well	Individual cells Selected - Membrane Radial Relative Deviation SER-Valley - Mean per Well	Individual cells Selected - Membrane Radial Mean Ratio SER-Valley - Mean per Well	Individual cells Selected - Membrane Profile 1/5 SER-Valley - Mean per Well	Individual cells Selected - Membrane Profile 2/5 SER-Valley - Mean per Well	Individual cells Selected - Membrane Profile 3/5 SER-Valley - Mean per Well	Individual cells Selected - Membrane Profile 4/5 SER-Valley - Mean per Well	Individual cells Selected - Membrane Profile 5/5 SER-Valley - Mean per Well	Individual cells Selected - Membrane Symmetry 02 SER-Spot - Mean per Well	Individual cells Selected - Membrane Symmetry 03 SER-Spot - Mean per Well	Individual cells Selected - Membrane Symmetry 04 SER-Spot - Mean per Well	Individual cells Selected - Membrane Symmetry 05 SER-Spot - Mean per Well	Individual cells Selected - Membrane Symmetry 12 SER-Spot - Mean per Well	Individual cells Selected - Membrane Symmetry 13 SER-Spot - Mean per Well	Individual cells Selected - Membrane Symmetry 14 SER-Spot - Mean per Well	Individual cells Selected - Membrane Symmetry 15 SER-Spot - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 30% SER-Spot - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 40% SER-Spot - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 50% SER-Spot - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 60% SER-Spot - Mean per Well	Individual cells Selected - Membrane Axial Small Length SER-Spot - Mean per Well	Individual cells Selected - Membrane Axial Length Ratio SER-Spot - Mean per Well	Individual cells Selected - Membrane Radial Mean SER-Spot - Mean per Well	Individual cells Selected - Membrane Radial Relative Deviation SER-Spot - Mean per Well	Individual cells Selected - Membrane Radial Mean Ratio SER-Spot - Mean per Well	Individual cells Selected - Membrane Profile 1/5 SER-Spot - Mean per Well	Individual cells Selected - Membrane Profile 2/5 SER-Spot - Mean per Well	Individual cells Selected - Membrane Profile 3/5 SER-Spot - Mean per Well	Individual cells Selected - Membrane Profile 4/5 SER-Spot - Mean per Well	Individual cells Selected - Membrane Profile 5/5 SER-Spot - Mean per Well	Individual cells Selected - Membrane Symmetry 02 SER-Hole - Mean per Well	Individual cells Selected - Membrane Symmetry 03 SER-Hole - Mean per Well	Individual cells Selected - Membrane Symmetry 04 SER-Hole - Mean per Well	Individual cells Selected - Membrane Symmetry 05 SER-Hole - Mean per Well	Individual cells Selected - Membrane Symmetry 12 SER-Hole - Mean per Well	Individual cells Selected - Membrane Symmetry 13 SER-Hole - Mean per Well	Individual cells Selected - Membrane Symmetry 14 SER-Hole - Mean per Well	Individual cells Selected - Membrane Symmetry 15 SER-Hole - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 30% SER-Hole - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 40% SER-Hole - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 50% SER-Hole - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 60% SER-Hole - Mean per Well	Individual cells Selected - Membrane Axial Small Length SER-Hole - Mean per Well	Individual cells Selected - Membrane Axial Length Ratio SER-Hole - Mean per Well	Individual cells Selected - Membrane Radial Mean SER-Hole - Mean per Well	Individual cells Selected - Membrane Radial Relative Deviation SER-Hole - Mean per Well	Individual cells Selected - Membrane Radial Mean Ratio SER-Hole - Mean per Well	Individual cells Selected - Membrane Profile 1/5 SER-Hole - Mean per Well	Individual cells Selected - Membrane Profile 2/5 SER-Hole - Mean per Well	Individual cells Selected - Membrane Profile 3/5 SER-Hole - Mean per Well	Individual cells Selected - Membrane Profile 4/5 SER-Hole - Mean per Well	Individual cells Selected - Membrane Profile 5/5 SER-Hole - Mean per Well	Individual cells Selected - Membrane Symmetry 02 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Symmetry 03 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Symmetry 04 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Symmetry 05 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Symmetry 12 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Symmetry 13 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Symmetry 14 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Symmetry 15 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 30% SER-Saddle - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 40% SER-Saddle - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 50% SER-Saddle - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 60% SER-Saddle - Mean per Well	Individual cells Selected - Membrane Axial Small Length SER-Saddle - Mean per Well	Individual cells Selected - Membrane Axial Length Ratio SER-Saddle - Mean per Well	Individual cells Selected - Membrane Radial Mean SER-Saddle - Mean per Well	Individual cells Selected - Membrane Radial Relative Deviation SER-Saddle - Mean per Well	Individual cells Selected - Membrane Radial Mean Ratio SER-Saddle - Mean per Well	Individual cells Selected - Membrane Profile 1/5 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Profile 2/5 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Profile 3/5 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Profile 4/5 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Profile 5/5 SER-Saddle - Mean per Well	Individual cells Selected - Membrane Symmetry 02 SER-Edge - Mean per Well	Individual cells Selected - Membrane Symmetry 03 SER-Edge - Mean per Well	Individual cells Selected - Membrane Symmetry 04 SER-Edge - Mean per Well	Individual cells Selected - Membrane Symmetry 05 SER-Edge - Mean per Well	Individual cells Selected - Membrane Symmetry 12 SER-Edge - Mean per Well	Individual cells Selected - Membrane Symmetry 13 SER-Edge - Mean per Well	Individual cells Selected - Membrane Symmetry 14 SER-Edge - Mean per Well	Individual cells Selected - Membrane Symmetry 15 SER-Edge - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 30% SER-Edge - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 40% SER-Edge - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 50% SER-Edge - Mean per Well	Individual cells Selected - Membrane Threshold Compactness 60% SER-Edge - Mean per Well	Individual cells Selected - Membrane Axial Small Length SER-Edge - Mean per Well	Individual cells Selected - Membrane Axial Length Ratio SER-Edge - Mean per Well	Individual cells Selected - Membrane Radial Mean SER-Edge - Mean per Well	Individual cells Selected - Membrane Radial Relative Deviation SER-Edge - Mean per Well	Individual cells Selected - Membrane Radial Mean Ratio SER-Edge - Mean per Well	Individual cells Selected - Membrane Profile 1/5 SER-Edge - Mean per Well	Individual cells Selected - Membrane Profile 2/5 SER-Edge - Mean per Well	Individual cells Selected - Membrane Profile 3/5 SER-Edge - Mean per Well	Individual cells Selected - Membrane Profile 4/5 SER-Edge - Mean per Well	Individual cells Selected - Membrane Profile 5/5 SER-Edge - Mean per Well	Individual cells Selected - Total Spot Area - Mean per Well	Individual cells Selected - Relative Spot Intensity - Mean per Well	Individual cells Selected - Number of Spots - Mean per Well	Individual cells Selected - Number of Spots per Area of Individual cells - Mean per Well	Number of Analyzed Fields	Time [s]	Compound	Concentration	Cell Type	Cell Count	
15	2	1	2014	154.896204222	0.889037484777	48.6492387565	10.9361446594	16.7304027335	0.661503862525	0.956530601839	0.00883898916462	0.105322609435	0.592862857399	0.0111741187299	0.010525906396	0.0970512194623	0.0182622642768	0.0254293472857	0.0210649070756	0.0256585581387	0.0316495762193	7294.84958006	2463.94912988	7189.0531281	52053009.8198	0.825719960278	2015	795212.277272	26730	1663	159.106613284	0.901003864593	48.7904848179	11.2113630065	16.7559087918	0.677645654186	0.95586222514	0.00895528927866	0.105071230088	0.591164288865	0.0112120390334	0.0104567494006	0.0977481952205	0.0184069895245	0.0256469832704	0.0212612154201	0.0258195185737	0.0317934075768	7694.65336347	2599.43750989	7576.43415514	55924642.5532	340.92482211	0.769030964518	14.6019200964	27.3487916533	0.551381883687	0.175640284176	0.12320857448	0.10200273632	0.0869250163827	0.260532336824	0.152072816187	0.129906497121	0.105762318628	0.177903696649	0.192058307658	0.226512801257	0.288648796841	55.2961372449	0.706617765931	66.958384714	0.231577263976	NaN	NaN	NaN	1	NaN	0.197139678328	0.147468198844	0.126788950494	0.107478550811	0.271518666897	0.1713477526	0.15005361866	0.124065050917	0.225719918226	0.272119145878	0.338710592968	0.431756274175	54.2267200231	0.700948743704	66.0053623289	0.230234857001	0.985797610042	NaN	NaN	NaN	0.448332071113	NaN	0.263947529487	0.221107332113	0.201739898852	0.186866231182	0.308941080134	0.238745480291	0.216830811803	0.199860435742	0.402468185496	0.5051919358	0.647386951752	0.848193634771	53.0663661808	0.686489838473	65.7195854898	0.223780272255	0.983637331841	NaN	NaN	NaN	0.0102379093214	NaN	0.314862528204	0.275978585907	0.242514302369	0.229148487246	0.365428230467	0.300144034518	0.265854184161	0.247425064933	0.451454742925	0.571961881399	0.735916480321	0.963509521454	53.2529643458	0.640465383914	69.8238188972	0.212954661706	1.04506139682	NaN	NaN	NaN	0.00708314979968	NaN	0.273458632404	0.228850208827	0.207831381627	0.192063049958	0.316147037304	0.245423225154	0.222163342045	0.205727057188	0.384972497362	0.477356222275	0.598034063945	0.758374497151	52.8582402503	0.68207740212	65.7593337866	0.223492313096	0.984110973896	NaN	NaN	NaN	0.00886648064359	NaN	0.310564022987	0.271714763106	0.239634075562	0.22680179211	0.360998799495	0.294723083039	0.261969742029	0.243219989933	0.456716934321	0.584318027286	0.754155333352	0.980550114093	53.287829328	0.643708968281	69.5620360372	0.214086121265	1.04129028123	NaN	NaN	NaN	0.0058179017101	NaN	0.270936781805	0.234650922396	0.221618976367	0.20831383165	0.316450532726	0.254111078746	0.236715369026	0.219827326721	0.664944163352	0.841717349778	1.07712291948	1.37549714526	52.569112729	0.680524967338	65.704015195	0.221065067866	0.983645580651	NaN	NaN	NaN	0.0026621534864	NaN	0.360716635473	0.328598294354	0.296137168777	0.283031981732	0.406835537472	0.35344457604	0.319882838564	0.30370383651	0.698665270816	0.854499436828	1.06493257873	1.35213211212	51.6535319711	0.609859557356	70.553382737	0.204696303501	1.05540101103	NaN	NaN	NaN	0.00221981486067	NaN	0.197369494507	0.157322007655	0.140930782125	0.126143068206	0.271732958905	0.18580645316	0.164439564386	0.14268987024	0.399747984604	0.527703443343	0.708046951357	0.963822067184	55.6869701751	0.701763355707	67.8698692815	0.22740726909	1.01567099454	NaN	NaN	NaN	0.00671993575916	NaN	0.220218737837	0.169845590293	0.143423203828	0.128095876633	0.289946130534	0.198136744879	0.169251660701	0.146045960052	0.248810218166	0.301713033372	0.376728444723	0.482979090841	55.0242864944	0.690396933171	67.8562868236	0.227560138965	1.01490648203	NaN	NaN	NaN	0.0545031696556	NaN	360.064942874	0.0450724199899	10.1894167168	0.000660094190263	14	0					
14	2	1	2610	154.230914088	0.890773156303	48.5301698746	10.8144028492	16.7844593695	0.653567726564	0.957506470759	0.00754516943973	0.0919649986702	0.618522007429	0.00999489298524	0.00898253508011	0.0880718241028	0.0165965838194	0.0224013422508	0.0190038712342	0.0231842842644	0.0276366553509	11111.203565	3510.60143323	11007.3206897	78156967.7831	0.831417624521	2613	1055579.67826	31413	2170	157.167498757	0.901827016161	48.5234090679	11.010080421	16.7895593533	0.66576168279	0.956623592542	0.00767539107769	0.0917171952171	0.615363488453	0.010017998122	0.00891179771532	0.0890196412917	0.0167148427349	0.0226403336656	0.0192201016346	0.0233092240518	0.0277960193859	11775.1968984	3725.22600641	11662.8248848	83714504.035	343.108885747	0.780835134482	14.5209625623	27.1130909955	0.556245702337	0.167590913259	0.119418074384	0.097636686152	0.0863052371565	0.252277386902	0.148239612474	0.12291534237	0.105006111794	0.178290181448	0.193592187107	0.229122321932	0.290993282064	55.1331423663	0.712650103943	66.4913168182	0.229016347017	NaN	NaN	NaN	1	NaN	0.190320039436	0.14450998319	0.122240215267	0.108502029348	0.26562607952	0.16887582823	0.144585606142	0.125406588423	0.22561785066	0.270254289239	0.337461931702	0.431583261786	53.8393442382	0.704980971249	65.4826232031	0.227641217258	0.985196618468	NaN	NaN	NaN	0.47296548467	NaN	0.262767075982	0.220850859785	0.198132848871	0.185284752804	0.307926627621	0.239379505658	0.212871228343	0.19794012846	0.401585325535	0.503822314348	0.642237506217	0.835432170817	52.9775594944	0.68632779405	65.7346952799	0.221599361525	0.988278421169	NaN	NaN	NaN	0.0104627185541	NaN	0.316997762498	0.27122300044	0.247736252152	0.228051079213	0.367818568202	0.293937459005	0.268979919549	0.246275584283	0.459169755177	0.5789105818	0.745160202512	0.976382443842	52.8896507272	0.638653198482	69.4429662828	0.20932737359	1.04653506617	NaN	NaN	NaN	0.00703149818988	NaN	0.271959007659	0.229497280119	0.204299441318	0.191282166045	0.314277731951	0.246481421137	0.218719797934	0.203856080264	0.387380219576	0.477865221701	0.592333843969	0.747297225331	52.7717574717	0.683094594027	65.727274747	0.221029341902	0.988222013091	NaN	NaN	NaN	0.00917353983261	NaN	0.313377596099	0.26789369842	0.245181974172	0.225403495849	0.363597583359	0.288897169151	0.265514851808	0.242104180876	0.464310616649	0.592608655102	0.763542577227	0.993861435023	52.9140768803	0.642235988997	69.1557553726	0.210681867313	1.04206623229	NaN	NaN	NaN	0.00578521450732	NaN	0.269753005425	0.231721321638	0.219381203529	0.206908790305	0.318698680978	0.252972215648	0.234283719131	0.219448604402	0.668323094391	0.8401340484	1.06713413588	1.36536586742	52.4467950162	0.676267989612	65.8231083171	0.219713285571	0.989476099432	NaN	NaN	NaN	0.00257981100225	NaN	0.365943168861	0.325120799486	0.302777533527	0.286562959378	0.413385644366	0.349239813102	0.324844091603	0.30654449367	0.708338949687	0.869156416485	1.08528469498	1.37477175869	51.1355960535	0.603757753956	70.2675379397	0.199549654473	1.05916046519	NaN	NaN	NaN	0.00218786810172	NaN	0.193861208445	0.154010566771	0.138167203041	0.127350925581	0.267417176256	0.182596452832	0.160291884482	0.143780984479	0.401831762587	0.527455373852	0.706464403178	0.958157926968	55.5999446948	0.704340592308	67.633779618	0.223434018442	1.0185001696	NaN	NaN	NaN	0.00660479311499	NaN	0.216058300256	0.167752024894	0.145145730925	0.129433348757	0.284230132262	0.194038557512	0.167250007326	0.147245611943	0.254182206936	0.306627668199	0.37915069845	0.477826909006	54.6660358653	0.694367150832	67.2154144507	0.224570385137	1.01261188569	NaN	NaN	NaN	0.0555014330562	NaN	336.693087558	0.0400768556601	9.32949308756	0.000630684440674	14	0					
